Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to_Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Culture_Amenity_to_Property,Culture_Amenity_id,Nearest_Culture_Amenity_to_property,Number_Culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_property,Number_Indoor_Amenity_to_Property
4450601,52.6653346,-8.6371984,0.91918349,-0.15074755,0.515497263,Act4348,Milano Restaurant,29,0.65917821,Act3974,Limerick City Walking Tours by Limerick Civic Trust,17,5.439006147,Act4780,Orchard Pottery,0,0.590011872,Act3973,Limerick City Museum,12,0.46950362,Act2736,Get West Limerick City Kayak & SUP Tours,24
4448211,54.223797,-10.033822,0.946383791,-0.17512323,2.862462243,Act146,An Builín Blasta,3,0,Act1141,Carne Golf Links,7,3.030391189,Act4128,Lúnasa,1,2.921919719,Act225,Áras Inis Gluaire,3,4.588740939,Act1784,"Cross, Erris Peninsula Green Coast Beach 2019",1
2428267,53.2953238,-6.2416795,0.930178876,-0.108937858,0.315868774,Act7642,Community Coffee,112,0.816704647,Act7102,Wonderful Ireland Walking Holidays,36,0.376365971,Act2133,Dublin Crystal,12,1.874976048,Act204,"Applied Language Centre, University College Dublin",40,2.354752578,Act7155,Zero Latency Dublin,28
4384262,53.8021307,-9.5143467,0.939024325,-0.166056676,0.422278844,Act3825,La Fougére Restaurant,14,1.04E-13,Act6085,The Great Western Green way - IrelandWays.com,22,0.626512225,Act6957,Westport Craft Trail,3,0.39951508,Act3403,Jewellery Making with Victoria Foutz,3,0.378828135,Act5585,Spa Salveo at Knockranny House Hotel and Spa,11
4459396,51.8754077,-8.3991631,0.905396665,-0.146593051,1.132253751,Act4171,Mahon Point Farmers Market,11,1.45117896,Act2070,Douglas Golf Club,6,5.529212916,Act4611,Newbridge Silverware,0,2.770231899,Act1385,CIT Blackrock Castle Observatory,5,0.802690675,Act1675,Cork EcoTours,8
4420693,53.5137703,-8.0435786,0.933991487,-0.14038693,3.071617258,Act6157,The Irish Whiskey Trail,1,4.263525359,Act5117,Rinn Duin Castle Loop,2,12.1190049,Act5856,The Bastion Gallery,0,7.61839993,Act1198,Casey's Bogwood Sculptures,0,5.864842824,Act1900,Derryglad Folk & Heritage Museum,0
4450366,53.1403472,-6.7096435,0.927474024,-0.117105371,2.362441529,Act2441,Fallon's Bar & Café,1,5.790960128,Act312,Athgarvan Pitch and Putt Club,0,7.032870612,Act4613,Newbridge Silverware Visitor Centre,0,1.548574977,Act3003,Harristown House,2,6.132172165,Act6455,The Spa at Killashee,0
4464884,53.1389085,-8.9362964,0.927448914,-0.155967795,0,Act7646,Essential Food Trails,10,0.122305903,Act2953,Guided Burren Walks,2,0.105849774,Act4503,Murphy Store,2,2.948743922,Act1071,Caimileon Art Studio,2,3.234476603,Act5775,Tarrea Queen Tours,2
4417480,52.5692601,-8.5899747,0.917506674,-0.149923341,7.319558162,Act3979,Limerick Racecourse,0,3.502198505,Act530,Ballyneety Golf Club,1,11.25104316,Act4780,Orchard Pottery,0,7.94584005,Act3975,Limerick Genealogy,0,1.817904517,Act5364,Secret Gardens of Limerick,2
4460660,53.8775914,-6.9368696,0.940341363,-0.121071214,10.13648828,Act5635,St Kyrans Restaurant,0,7.473061445,Act1219,Castle Lake Loop,0,18.09717363,Act1163,Carrickmacross Lace Gallery,0,7.336402765,Act5658,St. Kilians Heritage Centre,0,4.758938305,Act399,Bailieborough Swimming Pool & Leisure Centre,1
4462200,53.7460986,-7.1446468,0.938046381,-0.124697611,2.738105885,Act6035,The Fincourt,2,2.795975846,Act4097,Loughcrew Adventure Course,2,31.7577791,Act4586,Navan Shopping Centre,0,5.718951504,Act1743,Crafts of Ireland,0,1.331118822,Act4099,Loughcrew Historic Gardens,3
4450981,53.3031578,-8.9071892,0.930315605,-0.155459779,4.25268895,Act4949,Poppy Seed Café,2,3.971521974,Act1758,Cregmore Park Golf Club,2,4.025212168,Act2393,Evergreen Healthfoods Oranmore,1,4.027276612,Act6127,The Hooker Brewery,2,3.036030646,Act1387,City Bowl,3
4436450,54.2238996,-9.9876028,0.946385581,-0.174316553,0.143181362,Act5767,Talbot's Seafood Bar,4,0.058680895,Act1564,Colaiste U.I.S.C.E,7,0.027725213,Act4128,Lúnasa,1,0.181283462,Act225,Áras Inis Gluaire,2,7.289954036,Act1784,"Cross, Erris Peninsula Green Coast Beach 2019",0
4437275,53.2295418,-8.7339841,0.929030764,-0.152436779,0.026494385,Act5036,Raftery's Bar & Restaurant,1,6.527130047,Act7115,Woodville House and Walled Garden,0,5.903469097,Act6041,The Foods of Athenry,0,6.143554901,Act2230,Dunsandle Castle and Woods,0,8.461094464,Act1057,Caheroyan House and Farm,0
4452413,51.9413245,-8.5583207,0.90654713,-0.149370875,0.857375247,Act4519,Muskerry Arms Bar,4,0.65592983,Act73,Activity Days Ltd.,6,1.022266692,Act774,Blarney Woollen Mills,2,1.108963653,Act1376,Church of the Resurrection Blarney,6,5.996890209,Act3919,LeisureWorld Churchfield,0
3822714,53.1956542,-6.1914027,0.928439314,-0.108060362,1.290820762,Act4978,Powerscourt Distillery,5,0.946898028,Act4445,Mountaintrails,12,1.23781758,Act371,Avoca Handweavers Enniskerry,2,1.269614501,Act1631,Cool Planet Experience,5,1.307196531,Act4980,Powerscourt House & Gardens,3
4452548,54.10909,-9.03075,0.944381776,-0.157616321,7.533715001,Act1592,Connacht Whiskey Distillery,0,0.117140079,Act2657,Glen Looped Walk,1,7.430224064,Act4639,Noo Chocolates,0,7.297620802,Act4219,Marjorie's Cookery School & Guest Accommodation,0,7.883018152,Act336,Atlantic Motorcycle Hire Ireland,0
4458770,53.2478847,-8.5543499,0.929350908,-0.149301571,12.12413411,Act5036,Raftery's Bar & Restaurant,0,3.327733098,Act4103,Loughrea Golf Club,1,7.413973207,Act6041,The Foods of Athenry,0,5.673921652,Act5256,Saint Brendan's Cathedral Museum,0,0.737774592,Act6754,Turoe Pet Farm and Leisure Park,1
4468213,53.2329297,-8.6405205,0.929089894,-0.150805532,6.226543999,Act5036,Raftery's Bar & Restaurant,0,5.549197022,Act4103,Loughrea Golf Club,0,3.541864624,Act6041,The Foods of Athenry,1,1.419793991,Act2230,Dunsandle Castle and Woods,3,5.686446591,Act6754,Turoe Pet Farm and Leisure Park,0
4467104,55.2220383,-7.6113499,0.963806388,-0.132843116,6.154849276,Act3963,Lighthouse Tavern,0,1.757221321,Act4965,Portsalon Golf Club,3,15.18329851,Act4294,McNutts Donegal Woollen Mill,0,7.07E-13,Act1150,Carrablagh House,3,6.060250548,Act484,Ballyhernan Beach Green Coast 2019,0
4263384,53.2694177,-6.1477766,0.929726729,-0.107298943,1.413966013,Act403,Bakers Corner,40,1.305404047,Act3678,Killiney Golf Club,13,2.669396876,Act6591,Tierneys Gift Shop,7,2.204958526,Act3865,Language and Leisure International,16,1.276092841,Act3271,Irish Golf Classics,14
4428123,52.4545912,-9.0656792,0.915505324,-0.158225951,17.70926439,Act4671,O’Regan’s Restaurant,0,0.75685092,Act2908,Great Southern Trail ,3,22.32093102,Act739,Black Abbey Crafts,0,8.335189847,Act2815,Glenquin Castle,0,0.573332342,Act1915,Desmond Hall,2
4463022,52.1887658,-8.3573821,0.910865796,-0.145863834,6.273534211,Act1656,Corbett Court,0,9.317996358,Act2487,Fermoy Golf Club,0,28.82118456,Act5984,The Design and Craft Studio,0,0.209187762,Act2758,Glanworth Castle And Dominican Friary,1,7.515375803,Act2515,Fiona Turley - Gallery Crafts,0
4467275,53.9958153,-8.5223607,0.942404759,-0.148743254,0.436033356,Act5980,The Crossbar,1,10.46306826,Act519,Ballymote and District Angling Club,0,7.441165839,Act4786,O'Riain Pottery,0,0.058633314,Act1566,Coleman Irish Music Centre - Ceoláras Coleman,4,10.94837728,Act5298,Sathya Sai Sanctuary For Nature,0
4451532,53.4371124,-7.382539,0.932653554,-0.128849613,5.694857371,Act6757,Tyrrellspass Castle Restaurant,0,3.533037415,Act3965,Lilliput Boat Hire,3,32.56483601,Act1508,Clonmacnoise Pottery,0,4.543829711,Act657,Belvedere House Gardens and Park,2,0.782551469,Act3853,Lakeland Shooting Centre,2
4436543,54.6672335,-8.6403662,0.954123218,-0.150802839,1.137457923,Act5530,Slieve League Lodge,4,1.152303903,Act3220,Ireland By Bike,3,4.279128925,Act2523,Fisherman out of Ireland,1,3.495182836,Act5527,Slieve League Cultural Centre,2,1.044071041,Act5516,Sliabh Liag (Slieve League) Bus Tours,4
4457939,53.9950108,-6.8979854,0.942390718,-0.120392557,11.15238261,Act5970,The Courtroom Restaurant at Cabra Castle,0,8.208860711,Act1219,Castle Lake Loop,0,11.85795051,Act1163,Carrickmacross Lace Gallery,0,12.1015774,Act5633,St Josephs Church Carrickmacross,0,10.201519,Act399,Bailieborough Swimming Pool & Leisure Centre,0
4459640,54.0077635,-6.9174053,0.942613295,-0.120731498,13.05539887,Act5970,The Courtroom Restaurant at Cabra Castle,0,8.643101628,Act1219,Castle Lake Loop,0,13.3917472,Act1163,Carrickmacross Lace Gallery,0,13.63896506,Act5633,St Josephs Church Carrickmacross,0,10.97851476,Act399,Bailieborough Swimming Pool & Leisure Centre,0
4462882,54.0102546,-7.3804253,0.942656773,-0.128812722,1.863046933,Act1278,Cavan Farmer's Market,3,1.138862103,Act1715,County Cavan Golf Club,3,41.79874374,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0,2.268280103,Act1279,Cavan Heritage and Genealogy Centre,4,2.078569442,Act5926,The Cathedral of Saint Patrick and Saint Felim,6
4427182,52.2024408,-7.3027151,0.91110447,-0.127456423,4.322706998,Act2214,Dunhill Farmers Market,1,3.506649906,Act7068,Wild Rover Bikes,3,7.051906639,Act7119,Workhouse Studios,0,4.523987015,Act82,Adrian Cooke Classical Art Atelier,2,6.227152287,Act4582,Nature Express-Waterford and Suir Valley Railway Tour,0
4433183,52.2024408,-7.3027151,0.91110447,-0.127456423,4.322706998,Act2214,Dunhill Farmers Market,1,3.506649906,Act7068,Wild Rover Bikes,3,7.051906639,Act7119,Workhouse Studios,0,4.523987015,Act82,Adrian Cooke Classical Art Atelier,2,6.227152287,Act4582,Nature Express-Waterford and Suir Valley Railway Tour,0
4364288,53.2765349,-6.0990806,0.929850948,-0.106449038,0.249785852,Act5951,The Club,28,0.401331158,Act3479,Kayaking.ie,8,2.961983176,Act2181,Dun Laoghaire Shopping Centre,3,0.455758629,Act1838,Dalkey Castle & Heritage Centre,11,0.169043726,Act698,Biddy's Cottage,8
4376820,51.9872456,-8.4791117,0.907348605,-0.147988417,7.364204222,Act6336,The Planet Entertainment Centre,0,7.082418929,Act1664,Cork Bike Rental,0,8.432830442,Act774,Blarney Woollen Mills,0,7.422878954,Act6905,Waterloo Round Tower,0,7.794658479,Act6368,The Reel Picture Cinema,0
4361895,53.2719067,-6.1021367,0.929770171,-0.106502377,0.513036882,Act2962,Guinea Pig,29,0.648852814,Act3479,Kayaking.ie,8,3.149512705,Act2181,Dun Laoghaire Shopping Centre,3,0.704548391,Act1838,Dalkey Castle & Heritage Centre,11,0.383135149,Act3676,Killiney  Hill,8
4447529,51.6804968,-8.8571229,0.901994828,-0.154585957,6.524836377,Act9884,Fig & Olive Café,0,2.60407574,Act4002,Clonakilty Golf Club,1,6.693080772,Act3530,Kerr's Bookshop,0,2.924513496,Act3037,Henry Ford Ancestral Site,3,6.723461364,Act2382,Etain Hickey Collections,0
4417258,53.166829,-6.5330126,0.927936219,-0.11402258,0.405477907,Act1741,Crafternoon Tea,4,0.32234041,Act7731,Blessington Greenway,6,0.371370694,Act2890,Grangecon Café and Foodstore,2,3.674730026,Act5836,The Artisans of Russborough,4,6.942466628,Act4995,Punchestown Standing Stone,0
4451659,51.8055211,-9.1145514,0.904176914,-0.159078932,4.149256997,Act3153,Inchigeelagh Farmers Market,1,3.722731448,Act353,Aultaghreagh Cottage Garden,1,13.01379277,Act1633,Coolavokig Pottery,0,9.270633965,Act5279,Sam Maguire Visitor Experience,0,10.81139365,Act6667,Toy Soldier Factory & Visitor Centre,0
4444956,52.656986,-6.665168,0.91903778,-0.116329127,4.186980876,Act5380,Sha Roe Bistro,1,0.97869723,Act939,Bunclody Golf & Fishing Club,2,10.02341048,Act4193,Malone's Fruit Farm,0,3.873943729,Act3126,Huntington Castle and Gardens,2,8.869787858,Act2981,Hang Gliding & Paragliding at Mount Leinster,0
4455489,52.0917297,-7.6211958,0.909172196,-0.13301496,0.210121261,Act6193,The Lady Belle,12,0.078968995,Act6895,Waterford Greenway Cycle Tours,10,0.301486793,Act5862,The Beach House Gallery Craft Shop,2,0.301486793,Act5705,The Beach House Gallery,4,0.32855859,Act401,Bainnlann Chul na nGabhar Art Gallery,5
4460777,51.62337,-8.88201,0.900997777,-0.155020319,0.056274758,Act9884,Fig & Olive Café,12,0.359469286,Act1492,Clonakilty Self Guided Historic Town Walk,8,0.342123946,Act3530,Kerr's Bookshop,3,0.372818322,Act6938,West Cork Model Railway Village,8,0.375122356,Act2382,Etain Hickey Collections,4
4416335,51.5397302,-9.2677217,0.899537988,-0.161752258,1.007314038,Act5485,Skibbereen Country Market,2,0.911747013,Act5227,Roycroft Cycles,11,0.974802742,Act6935,West Cork Crafts,3,1.271604693,Act5488,Skibbereen Heritage Centre,3,0.966966206,Act3225,Ireland Luxury Travel,6
4357351,51.8519642,-8.2986756,0.904987499,-0.144839213,0.308972334,Act3508,Kelly's Bar,4,0.29300137,Act2311,Eire Bass,11,7.646201239,Act3009,Hassett's Bakery,0,0.298568598,Act1556,Cobh Museum,10,0.329902722,Act5460,Sirius Arts Centre,3
4458863,52.2822722,-8.0502249,0.91249779,-0.14050293,13.24596853,Act1065,Cahir Farmers Market,0,3.794145596,Act7733,Blackwater Way - Avondhu,2,13.48870833,Act1740,Craft Granary,0,5.370438872,Act454,"Ballyboy House, Garden & Woodlands",0,9.724424704,Act2641,Galty Castle Wood,0
4173163,51.9198913,-9.0497644,0.90617305,-0.157948185,6.326444166,Act2894,Granvilles Bar & Restaurant,0,4.007534349,Act3897,Lee Valley Walking,1,2.917766738,Act1633,Coolavokig Pottery,1,1.93343324,Act1177,Carrigaphooca Castle,1,3.084323904,Act6667,Toy Soldier Factory & Visitor Centre,2
4422319,51.9373753,-8.1901231,0.906478204,-0.142944614,2.406371856,Act4345,Midleton Farmers Market,4,0.930903036,Act2267,East Cork Golf Club,2,11.32155202,Act5848,The Ballymaloe Shop and Café,0,9.370188713,Act2568,Fota House and Gardens,0,8.122376354,Act6452,The Spa at Fota Island Hotel,0
4431523,51.9373753,-8.1901231,0.906478204,-0.142944614,2.406371856,Act4345,Midleton Farmers Market,4,0.930903036,Act2267,East Cork Golf Club,2,11.32155202,Act5848,The Ballymaloe Shop and Café,0,9.370188713,Act2568,Fota House and Gardens,0,8.122376354,Act6452,The Spa at Fota Island Hotel,0
4274747,51.8590389,-8.2706621,0.905110976,-0.144350285,1.980935238,Act1553,Cobh Farmers Market,5,1.801880059,Act1552,Cobh Cathedral Bells Crypt and Bridewell Tour,12,9.695898661,Act3009,Hassett's Bakery,0,1.791757349,Act5259,Saint Colman's Cathedral,9,1.710317966,Act2994,Harbour Yacht Management Ltd.,4
4457801,52.6805597,-7.8166489,0.919449219,-0.13642626,0.605872489,Act6582,Thurles Farmers Market,2,0.449984699,Act3578,Kilcommon Pilgrim Loop,2,18.83068917,Act5187,Rossa Pottery,0,0.506371451,Act6617,Tipperary Studies at Tipperary Libraries,8,5.770710659,Act2458,Farney Castle,0
4429891,52.4767743,-8.1619113,0.915892492,-0.142452225,3.801224866,Act6614,Tipperary Racecourse,1,1.915581876,Act6610,Tipperary Golf Club,2,6.75728072,Act4199,Mandy Parslow Studio Potter,0,12.02253752,Act1317,Celtic Plantarum Dundrum,0,0.217383623,Act6609,Tipperary Excel Centre,3
4434732,53.7895656,-9.5332853,0.938805023,-0.166387217,1.21982277,Act3346,J.J O'Malleys Restaurant,14,1.19476681,Act2833,Go Trekking,22,1.207268727,Act4782,O'Reilly & Turpin,3,1.507025262,Act6967,Westport Walking Tours,3,1.19476681,Act627,Beech Health Club and Spa at Westport Woods Hotel,11
4429615,53.7686571,-8.4924537,0.938440101,-0.148221279,0.170996994,Act663,"Benny's Deli, Restaurant and Café",2,0.666853122,Act1251,Castlerea Golf Club,1,25.14028169,Act6597,Time Pieces,0,0.199956327,Act1252,Castlerea Railway Museum and Pub,2,16.9639644,Act2589,"Frances Crowe, Fibre Artist at Grange Studio",0
4443479,53.7981391,-9.5150749,0.938954659,-0.166069386,0.45830575,Act6644,Torrinos Italian Restaurant,14,0.190666407,Act1451,Clew Bay Bike Hire,22,0.493282509,Act6957,Westport Craft Trail,3,0.471361922,Act3403,Jewellery Making with Victoria Foutz,3,0.293181521,Act6553,The Wild West Play Village,11
4455378,52.9467295,-8.9366562,0.924094758,-0.155974075,8.606155074,Act808,Bofey Quinns Music Bar and Restaurant,0,8.421115924,Act5905,The Burren,0,11.67856576,Act5869,The Belleek Shop,0,6.668905242,Act5908,The Burren Art Gallery,0,9.83927602,Act578,BarneyS Kidzclub,0
4461406,53.1675196,-8.4741485,0.927948272,-0.147901793,3.724115602,Act5524,Slieve Aughty Riding Centre,1,5.834976265,Act1856,Dartfield Equestrian and Heritage Centre,0,16.38372252,Act6041,The Foods of Athenry,0,1.071668803,Act2512,Finnerty's Mills & Museum,1,8.828636546,Act4838,Pallas Karting and Paintball,0
4445098,53.7033634,-8.8619862,0.937300511,-0.154670837,2.293520176,Act2542,Flanagan's Gastro Pub,1,8.543609444,Act1430,Claremorris Golf Club,0,9.096371632,Act6040,The Food Store,0,10.52672562,Act3782,Knock Museum,0,7.046391996,Act2898,Graune Pet Farm & Play Centre,0
4444207,54.1299064,-7.618403,0.94474509,-0.132966216,3.935240582,Act6174,The Keepers Arms,2,2.757321017,Act467,Ballyconnell Canal Loop,2,37.32928877,Act3920,Leitrim Crystal,0,2.691429924,Act496,Ballyhugh Art And Culture Centre Ceili Dance Workshops,2,5.417395478,Act1397,Ciúin Spa at the Slieve Russell Hotel,0
4465741,52.7240047,-8.767104,0.920207477,-0.153014831,4.061866097,Act6680,Traditional Irish Night,8,2.043442466,Act2562,Forest Park Walk Cratloe,2,3.88229545,Act959,Bunratty Winery,2,3.722006156,Act518,Ballymorris Pottery,3,4.061866097,Act4680,O'Brien Studio Bunratty Folk Park,1
4462182,54.1383267,-8.2642214,0.944892052,-0.144237874,15.72377029,Act4640,Nook Café,0,8.77260528,Act4052,Lough Bo,0,17.13647664,Act1534,Coach House Hotel Restaurant,0,7.076551018,Act438,Ballindoon Abbey,0,8.378772197,Act2112,Drumkeerin Heritage Centre,0
4437601,53.0545337,-8.2012271,0.925976296,-0.143138416,0.151936279,Act4829,Paddy's Bar & Restaurant,4,4.182484813,Act4973,Portumna Forest Park - Woodland Walking Trail,6,17.17422451,Act3420,John Hanly and Co. Ltd. Factory Shop,0,3.792650644,Act4967,Portumna Castle and Gardens,2,3.17525452,Act4966,Portumna Beach,1
4459423,54.2274627,-8.4616167,0.946447769,-0.147683071,3.018263124,Act6114,The Hazelwood Restaurant at The Sligo Park Hotel,18,2.866720329,Act4068,Lough Easkey Looped Walk,16,4.848421274,Act5925,The Cat and The Moon,4,4.391943407,Act4074,Lough Gill Brewery,8,3.528365238,Act5550,Sligo Tours,5
4417809,54.0874739,-8.5255231,0.944004504,-0.148798449,10.44996043,Act5980,The Crossbar,0,0.609725707,Act519,Ballymote and District Angling Club,1,0.815626758,Act1534,Coach House Hotel Restaurant,2,0.378564695,Act520,Ballymote Castle,3,7.661689877,Act5781,"Taylor's Art Gallery, Picture Framing & Music Centre",0
4467168,54.0863822,-8.5267973,0.94398545,-0.148820688,10.33366421,Act5980,The Crossbar,0,0.741012773,Act519,Ballymote and District Angling Club,1,0.927218336,Act1534,Coach House Hotel Restaurant,2,0.481557266,Act520,Ballymote Castle,3,7.776054383,Act5781,"Taylor's Art Gallery, Picture Framing & Music Centre",0
4466884,54.0525746,-8.9500441,0.943395396,-0.156207738,13.23529541,Act2579,Foxford Woollen Mills Market,0,8.269282866,Act2657,Glen Looped Walk,0,8.024802431,Act6308,The Ox Bindery,0,8.753944249,Act2588,Fr Patrick Peyton CSC Memorial Centre,0,13.54428226,Act6457,The Spa at Mount Falcon Estate,0
4441281,53.6043422,-8.8901525,0.935572265,-0.155162432,1.391333308,Act5426,Sheridan's Bar & Restaurant,1,1.217524474,Act4358,Milltown Slí,1,10.142268,Act6727,Tuam Shopping Centre,0,20.9683829,Act3782,Knock Museum,0,10.25010127,Act4914,Photo One Studios - Galway City Photo Tours,0
4435748,53.3851602,-8.2022988,0.931746817,-0.14315712,14.68091733,Act6157,The Irish Whiskey Trail,0,9.440103407,Act430,Ballinasloe Golf Club,0,17.62106257,Act5856,The Bastion Gallery,0,11.50944552,Act2106,Drum Monastic Settlement and St Brigid's Holy Well,0,12.07730209,Act1900,Derryglad Folk & Heritage Museum,0
4438389,53.6724546,-7.9863962,0.93676105,-0.139388909,13.63691886,Act4031,Longford Farmers Market,0,0.33575455,Act6384,The River Shannon – Lanesborough to Rooskey,3,7.186885278,Act4337,Michelle's Craft Courses,0,11.53939383,Act1690,Corlea Bog,0,12.88642392,Act1442,Claypipe Visitor Centre,0
4435998,53.7647453,-9.8098852,0.938371827,-0.171214796,0.156621384,Act4106,Louisburgh Farmers Market,2,0.17943197,Act7044,Wild Atlantic Leisure,3,0.233054198,Act822,Books@One,1,0.086441205,Act2893,Granuaile Visitor Centre,1,1.220523947,Act1184,Carrowmore Beach,2
4417015,54.9558392,-7.7342787,0.959160337,-0.134988629,0.530220543,Act5937,The Central Bar,11,0.543449887,Act507,Ballymacool Town Park,6,0.574813177,Act4452,Mourne Antiques,2,0,Act1329,Ceol na Coille – School of Irish Traditional Music,4,0.252977581,Act2025,Donegal Regional Cultural Centre,10
4467433,53.5899536,-7.0981123,0.935321136,-0.12388543,13.23956934,Act2561,Fore Abbey Coffee Shop,0,7.056324667,Act441,Ballinlough Castle Golf Club,0,28.0308289,Act4586,Navan Shopping Centre,0,10.77273231,Act4303,Mellowes Adventure & Childcare,0,16.31169835,Act4099,Loughcrew Historic Gardens,0
4449198,52.8747309,-6.2651668,0.922838145,-0.109347789,3.205261144,Act4909,Phelan Licensed Grocer,4,3.904871049,Act6256,The Mottee Stone,2,3.925907006,Act6246,The Mill at Avoca Village,1,1.750868294,Act3066,Hill Picket Studio,3,2.608506265,Act376,Avoca Studio Gallery,2
4451262,53.2929958,-6.1834361,0.930138245,-0.107921319,0.804926031,Act5982,The Dark Horse,48,1.589492006,Act755,Blackrock Park,15,1.008739018,Act754,Blackrock Market,8,0.556881592,Act4136,Lynda Booth’s Dublin Cookery School,12,1.439667114,Act5356,Seapoint  Beach,13
4442738,52.3955247,-6.9443424,0.914474419,-0.121201639,0.044145226,Act1043,Café Nutshell,5,0.144902245,Act4607,New Ross Three Sisters Marinas ,4,16.12319369,Act2168,Duiske Glass,0,0.306362099,Act6021,The Emigrant Trail,1,0.072642068,Act5161,Ros Tapestry Exhibition Centre,3
4447436,53.514039,-7.336126,0.933996177,-0.128039553,1.288370916,Act2596,Fraynes Home Bakery and Coffee Shop,11,1.127280587,Act11488,Royal Canal Greenway - Westmeath,12,37.91107499,Act1508,Clonmacnoise Pottery,0,1.111538706,Act223,Áras an Mhuilinn Regional Comhaltas Centre,7,0.537342641,Act5144,Rock 'n' Bowl,2
4414278,53.427798,-9.8027135,0.932490987,-0.171089626,0.969947374,Act1203,Cashel House Hotel and Gardens,1,11.10286456,Act4080,Lough Inagh Fishery,0,8.553672888,Act5213,Roundstone Music and Crafts,0,1.38537694,Act7156,Zetland Country House Hotel and Gardens,1,15.76687346,Act1457,Clifden Station House Theatre,0
4413989,54.5245831,-8.0935956,0.951633498,-0.141259892,6.647166079,Act1919,Dicey Reilly's Pub,0,5.058226318,Act537,Ballyshannon Cycle Hub,0,12.45201019,Act948,Bundoran Surf Co.,0,6.23887665,Act2111,Drumhome Monastic Site,0,5.058226318,Act5766,Taispeain,0
4462920,53.430294,-6.8465127,0.932534551,-0.119494189,4.619353287,Act2617,Furey's Bar & Restaurant,1,2.227238169,Act5056,Rathcore Golf and Country Club,1,24.67088672,Act3275,Irish Horse Gateway,0,8.716385957,Act591,Basket Barn,0,2.879167606,Act6463,The Spa at The Johnstown Estate,1
4462936,51.9817589,-8.5122019,0.907252844,-0.14856595,6.300709199,Act4519,Muskerry Arms Bar,0,6.032509406,Act73,Activity Days Ltd.,0,6.513475846,Act774,Blarney Woollen Mills,0,5.178387897,Act6905,Waterloo Round Tower,0,7.667871574,Act6368,The Reel Picture Cinema,0
4208974,51.8041312,-8.4021103,0.904152656,-0.146644489,1.231918894,Act9885,"Fig & Olive Café, Carrigaline",2,4.752354204,Act5035,Raffeen Creek Golf Club,1,1.34383236,Act3009,Hassett's Bakery,1,4.92442874,Act6321,The Pavilion Garden Centre,1,7.293162335,Act1019,Butlers Tours of Ireland,0
4456496,53.2196981,-6.6611256,0.928858959,-0.116258574,0.048981665,Act3882,Bistro Restaurant at Lawlor's of Naas,5,0.047289438,Act4545,Naas Self Guided Historic Town Walk,8,1.823492023,Act3275,Irish Horse Gateway,1,0.278422108,Act366,Avanti Language Institute,2,0.241322487,Act4368,Moat Theatre,7
4411967,53.366064,-6.1781421,0.931413526,-0.107828921,0.325710766,Act7103,Wongs Chinese Restaurant Clontarf Road,22,0.331560999,Act5000,Pure Magic Kitesurfing Dublin,11,4.884259766,Act5985,The Design Tower,1,3.543315766,Act1433,Clasac,6,2.675623816,Act7083,WILDIRISH Motorcycle Tours,16
4456501,53.7640978,-6.2642854,0.938360526,-0.109332406,0.549137161,Act6718,Triple House Restaurant,3,1.376404551,Act5358,Seapoint Golf Club,4,3.359929979,Act5812,Terry O'Brien Woodcarver,3,0.946809794,Act154,An Grianan,2,0.816953188,Act1347,Chauffeur Tours of Ireland,2
4453272,52.7879893,-7.3328961,0.921324219,-0.127983181,7.650356923,Act840,Bowe's Foodhall & Café,0,5.229867297,Act6148,The Irish Fly Fishing and Game Museum,0,9.031197172,Act1230,Castlecomer Estate Craft Yard,0,0.591562423,Act1629,Cooking Classes at Eden Hall,1,7.937663704,Act1215,Gardens at Castle Durrow,0
4278279,53.3664043,-6.1822863,0.931419465,-0.107901251,0.551396332,Act5087,"Red Stables Food Market, St Anne’s Park",29,0.455090994,Act5000,Pure Magic Kitesurfing Dublin,11,4.678822717,Act5985,The Design Tower,1,3.279817941,Act1433,Clasac,11,2.508162963,Act7083,WILDIRISH Motorcycle Tours,33
4418812,52.2906678,-6.908111,0.912644321,-0.120569282,5.059323345,Act6126,The Hollow Bar and Seafood Restaurant,0,3.354690616,Act2189,Dunbrody Abbey and Visitor Centre,1,9.922101522,Act686,Bevel Furniture,0,3.794113181,Act6171,The John F. Kennedy Memorial Park,1,6.54291906,Act6888,Waterford Estuary Heritage Boat Tours,0
4451450,53.8862267,-9.5322508,0.940492077,-0.166369162,0.928398983,Act5884,The Blue Bicycle Tea Rooms,1,0.924401726,Act2937,Greenway Bicycle Hire,4,8.645790593,Act3982,Lina Stein Millinery,0,6.309576994,Act5147,Rockfleet Castle,0,1.44706234,Act1452,Clew Bay Charters,2
