,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group
3284,Act3284,52.3481475,-6.5170514,Irish National Heritage Park,,,"Falconry,Nature and Wildlife,Walking,Craft,Shopping,Museums and Attraction,Cafe,Food and Drink,Tour,Activity Operator,Food Shops"
3285,Act3285,53.2960314,-6.1470034,Irish National Sailing School,,,"Sailing,Activity Operator,Marina,Venue,Boat,Tour"
3286,Act3286,52.4471201192782,-9.48392527411675,Irish Originals,,,"Shopping,Shopping Centres and Department Store,Food Shops"
3287,Act3287,52.525501,-8.9442707,Irish Palatine Heritage Museum,,,"Museums and Attraction,Cafe,Food and Drink,Tour,Food Shops,Shopping"
3288,Act3288,53.2505724,-7.1184002,Irish Parachute Club,,,"Activity Operator,Food and Drink,Pubs and Bar"
3289,Act3289,54.8902047485715,-8.3365640493688,Irish Premium Oysters,,,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
3290,Act3290,53.3423805422243,-6.25519574596331,Irish Road Tripper - The Giants Journey Tour,,,"Activity Operator,Tour"
3291,Act3291,53.342399758593,-6.25519306375429,Irish Road Tripper - The Wild Atlantic Way Tour,,,"Activity Operator,Tour"
3292,Act3292,53.3873923,-6.0681026,Irish Rugby Institute,,,"Covid Safety Charter,Learning,Activity Operator"
3293,Act3293,53.4613103413457,-10.0299752355391,Irish School Of Landscape Painting - Clifden,,,"Learning,Craft,Shopping,Activity Operator"
3294,Act3294,53.016423,-6.125304,Irish School Of Landscape Painting Wicklow,,,"Learning,Craft,Shopping,Activity Operator"
3295,Act3295,53.3493606218099,-6.26018078414836,Irish Secret Sights,,,"Activity Operator,Tour"
3296,Act3296,52.3313,-9.38228,Irish Shooting Sports,,,Activity Operator
3297,Act3297,53.3409391243125,-6.44190366342855,Irish Taxi Tours,,,"Activity Operator,Tour"
3298,Act3298,53.3464,-6.26073,Irish Theatre Summer School,,,"Learning,Activity Operator,Literary Ireland"
3299,Act3299,53.2451093,-6.6051326,Irish Thoroughbred Breeders' Association,,,"Horse Riding,Equestrian"
3300,Act3300,53.16337,-6.8207855,Irish Thoroughbred Marketing,,,"Horse Riding,Equestrian"
3301,Act3301,52.6637148,-8.6285869,Irish Travel Advisors,,,"Activity Operator,Tour"
3302,Act3302,52.607753,-6.308094,Irish Ways Walking Holidays,,,"Activity Operator,Tour"
3303,Act3303,54.6546325077439,-8.10988002391191,Irish Ways Walking Holidays Guided Donegal,,,"Walking,Activity Operator,Tour"
3304,Act3304,52.607753,-6.308094,Irish Ways Walking Holidays Independent Connemara,,,"Walking,Activity Operator,Tour"
3305,Act3305,52.607753,-6.308094,Irish Ways Walking Holidays Summer Seabirds Wexford,,,"Bird Watching,Nature and Wildlife,Walking,Activity Operator,Tour"
3306,Act3306,53.275545,-6.215983,Irish Welcome Tours,,,"Activity Operator,Tour"
3307,Act3307,53.3442492414463,-6.2595893730163,Irish Whiskey Museum,,,"Museums and Attraction,Activity Operator,Food and Drink,Pubs and Bar,Tour,Food Shops,Shopping"
3308,Act3308,53.1033362,-6.0699066,Irish Wildbird Conservancy,,,"Bird Watching,Nature and Wildlife"
3309,Act3309,53.0115036,-6.3273762,Irish Working Sheepdogs,,,"Agriculture,Nature and Wildlife,Visitor Farm"
3310,Act3310,52.6779943616358,-8.56999094913033,Irish World Academy of Music and Dance,,,"Activity Operator,Traditionally Irish,Venue,Music"
3311,Act3311,52.678062,-8.5696953,Irish World Academy of Music and Dance,,,"Learning,Museums and Attraction"
3312,Act3312,52.448583,-9.052816,Irishtourism.com,,,"Activity Operator,Tour"
3313,Act3313,54.2715044,-8.600184,IrishWaterColours - Anne Osborne,,,"Craft,Shopping,Art Gallery"
3314,Act3314,53.3083,-6.2222,Irishways-Walking Holidays,,,"Walking,Activity Operator,Tour"
3315,Act3315,53.3403902,-6.2330183,Irlanda en Espanol,,,"Activity Operator,Tour"
3316,Act3316,53.3405011,-6.2334757,Irlanda in Italiano,,,"Activity Operator,Tour"
3317,Act3317,54.2713073010575,-8.48080712641232,Iron Donkey Bicycle Touring,,,Cycling
3318,Act3318,53.3642131824928,-9.50290825457402,Iron Donkey Bicycle Touring,,,"Activity Operator,Cycling"
3319,Act3319,53.1482732317046,-9.06871998088184,Iron Donkey Bicycle Touring Clare & The Burren,,,"Activity Operator,Cycling"
3320,Act3320,51.9476611011772,-10.2234554774269,Iron Donkey Ireland Ltd.,,,"Tour,Cycling,Activity Operator"
3321,Act3321,53.34998,-6.253322,Isaac Butt,,,Public Sculpture
3322,Act3322,54.8384012,-7.9324749,Isaac Butt Heritage Centre,,,Museums and Attraction
3323,Act3323,51.901594,-8.468089,Isaac's Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant"
3324,Act3324,53.347634,-6.269322,ISI - Ireland International Study Institute,,,"Covid Safety Charter,Learning"
3325,Act3325,51.4974262,-9.4300323,Island Cottage,,,"Food and Drink,Restaurant,Seafood"
3326,Act3326,51.496242418128,-9.43885631149706,Island Cottage Cookery School,,,"Learning,Cooking,Cookery,Activity Operator"
3327,Act3327,51.483363,-9.373603,Island Crafts,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3328,Act3328,53.6213274215726,-10.1938753949712,Island Discovery - Inishbofin Ferry,,,"Transport,Activity Operator,Coach,Road"
3329,Act3329,53.3886892001672,-6.06393754536896,Island Ferries,,,"Transport,Coach,Road"
3330,Act3330,54.4169237,-8.4838298,Island View Riding Stables,,,"Covid Safety Charter,Horse Riding,Equestrian"
3331,Act3331,53.606991,-9.9892062,Islands View,,,Discovery Point
3332,Act3332,52.1762485,-10.4292799,It Must Be Dingle Gallery,,,"Craft,Shopping,Art Gallery,Food Shops"
3333,Act3333,54.278091,-8.458492,IT Sligo Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
3334,Act3334,52.6546844,-7.2545819,Italian Connection,,,"Food and Drink,Restaurant"
3335,Act3335,51.745344,-8.734722,Italistro,,,"Food and Drink,Restaurant"
3336,Act3336,53.349213,-6.263304,itsa,,,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
3337,Act3337,54.9574038713154,-7.7318534923462,IUNVA Post 19,,,Public Sculpture
3338,Act3338,53.3355316078956,-6.26077042291263,Iveagh Gardens,,,"Photography,Learning,Walking,Gardens,Garden,Public Park,Nature and Wildlife"
3339,Act3339,51.9493392,-10.2242629,Iveragh Historical Tours,,,"Learning,Activity Operator,Tour"
3340,Act3340,52.8453938792501,-6.94393404495236,Ivy Rooms Snooker Club,,,"Activity Operator,Cafe,Food and Drink"
3341,Act3341,52.232181,-9.464017,Ivyleaf Arts Centre,,,"Craft,Shopping"
3342,Act3342,53.3433652,-6.2642869,Izakaya Sake Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegan,Vegetarian"
3343,Act3343,52.099617,-9.515217,J O'Callaghan & Sons,,,"Transport,Coach,Road"
3344,Act3344,53.3427416,-6.2608348,J W Weldon,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3345,Act3345,53.6319541,-8.1903174,J.C.Doorly's - The Corner House,,,"Food and Drink,Restaurant,Pubs and Bar"
3346,Act3346,53.7986111,-9.5227778,J.J O'Malleys Restaurant,,,"Food and Drink,Restaurant"
3347,Act3347,53.346932,-6.258047,J.W Sweetman,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
3348,Act3348,52.2609302975726,-7.10684106369695,Jack Burtchaell Waterford City Walking Tours,,,"Walking,Activity Operator,Tour"
3349,Act3349,52.2359513,-7.0339973,Jack Meade's Bar & Beer Garden,,,"Food and Drink,Restaurant,Pubs and Bar"
3350,Act3350,53.346365,-6.268185,Jack Nealons,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
3351,Act3351,53.301488,-6.177892,Jack O'Rourkes,,,"Food and Drink,Restaurant,Pubs and Bar"
3352,Act3352,53.3493606218099,-6.26018078414836,Jackpot Slot Club,,,"Venue,Casinos"
3353,Act3353,52.1062984,-9.7846314,Jacks Bakery,,,"Shopping,Shopping Centres and Department Store,Food Shops"
3354,Act3354,52.1117865,-9.9024404,Jack's Coastguard Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
3355,Act3355,53.6310426,-8.1884667,Jackson's Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
3356,Act3356,51.849027,-8.297908,Jacob's Ladder Restaurant,,,"Food and Drink,Restaurant"
3357,Act3357,51.896324,-8.47211,Jacobs on the Mall,,,"Food and Drink,Restaurant"
3358,Act3358,53.0958285249507,-7.72219702318858,Knockbarron Loop,,,Walking
3359,Act3359,52.9326496,-6.2308409,Jacobs Well,,,"Food and Drink,Restaurant,Pubs and Bar"
3360,Act3360,51.898079,-8.469813,Jacques Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
3361,Act3361,52.8624118,-8.2005576,Jade Court Chinese Restaurant,,,"Food and Drink,Restaurant"
3362,Act3362,54.0024189,-6.4038145,Jade Garden Restaurant,,,"Food and Drink,Restaurant"
3363,Act3363,53.277496,-6.104259,Jaipur,,,"Covid Safety Charter,Food and Drink,Restaurant"
3364,Act3364,53.4514512524202,-6.15179475826642,"Jaipur, Malahide",,,"Covid Safety Charter,Food and Drink,Restaurant"
3365,Act3365,53.008191,-6.2973239,Jake's Bar at Lynhams Hotel,,,"Food and Drink,Restaurant,Pubs and Bar"
3366,Act3366,53.34117,-6.2721,Jam Art Factory,,,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
3367,Act3367,53.338458,-6.259664,James Clarence Mangan,,,"Public Sculpture,Literary Ireland"
3368,Act3368,53.3487452194461,-6.25464562845002,James Connolly,,,Public Sculpture
3369,Act3369,51.6986056,-8.5120806,James Fort Kinsale,,,"Ruins,Historic Houses and Castle"
3370,Act3370,53.344198,-6.259525,James Fox ,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3371,Act3371,53.3499183989187,-6.25978219816488,James Joyce,,,"Public Sculpture,Literary Ireland"
3372,Act3372,53.3540765,-6.26015719999998,James Joyce Centre Dubliners Tour,,,"Walking,Activity Operator,Tour"
3373,Act3373,53.3540765,-6.26015719999998,James Joyce Centre Footsteps of Leopold Bloom Tour,,,"Walking,Activity Operator,Tour"
3374,Act3374,53.3540765,-6.26015719999998,James Joyce Centre Joyce Circular Tour,,,"Walking,Activity Operator,Tour"
3375,Act3375,53.34629,-6.282819,James Joyce House of the Dead,,,"Historic Houses and Castle,Literary Ireland"
3376,Act3376,53.288634,-6.113658,James Joyce Museum,,,Museums and Attraction
3377,Act3377,53.5258333,-7.3408333,James Joyce Restaurant at the Greville Arms,,,"Food and Drink,Restaurant"
3378,Act3378,53.354157,-6.259988,Introducing Joyce's Dublin Walking Tour ,,,"Walking,Activity Operator,Tour"
3379,Act3379,53.3490798104862,-6.25993770402147,James Larkin,,,Public Sculpture
3380,Act3380,53.278255,-9.060126,James Mitchell Museum,,,Museums and Attraction
3381,Act3381,52.3575326,-7.6998404,James Whelan Butchers,,,"Shopping,Shopping Centres and Department Store,Food Shops"
3382,Act3382,53.3483771729928,-6.2773533843847,Jameson Distillery Bow St.,,,"Covid Safety Charter,Food and Drink,Restaurant,Learning,Activity Operator,Museums and Attraction,Pubs and Bar,Food Shops,Shopping,Tour"
3383,Act3383,51.9132635,-8.1691816,Jameson Distillery Midleton,,,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
3384,Act3384,52.2996194,-10.0295375,Jamie Knox Watersports,,,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing"
3385,Act3385,52.2701681,-9.7074495,Jane Hilliard Gallery,,,"Craft,Shopping,Art Gallery"
3386,Act3386,53.2759100066334,-9.05428095592379,Jaquier Lilian - Guided Day Tours,,,"Activity Operator,Tour"
3387,Act3387,52.661925,-8.628462,Jasmine Palace Restaurant,,,"Food and Drink,Restaurant"
3388,Act3388,55.183466,-7.97256,Jaws Water Sports,,,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Sailing,Surfing,Swimming,Swimming Pools and Water Park,Venue,Swimming Pool"
3389,Act3389,55.182843,-7.973306,Jaws Watersports,,,"Kayaking,Activity Operator,Surfing"
3390,Act3390,55.1948628,-7.8369654,JC's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
3391,Act3391,53.2602881,-9.0873016,JD Chauffeurs Galway,,,"Transport,Activity Operator,Coach,Road,Tour"
3392,Act3392,52.7068223,-8.887611,JD Golf Tours,,,"Golf,Activity Operator"
3393,Act3393,52.7305068893433,-7.28980498656722,Jenkinstown Wood - Walled Garden Loop,,,"Walking,Gardens,Garden,Natural Landscape"
3394,Act3394,52.7311695788291,-7.28448348388166,Jenkinstown Wood Loop,,,"Walking,Natural Landscape"
3395,Act3395,53.143926,-7.066943,Jennifers Travels,,,"Cruising,Activity Operator,Boat,Tour"
3396,Act3396,53.3420707,-6.2633241,Jenny Vander,,,"Shopping,Shopping Centres and Department Store,Food Shops"
3397,Act3397,53.338446,-6.259703,Jeremiah O'Donovan Rossa,,,Public Sculpture
3398,Act3398,52.5108422,-7.1575182,Jerpoint Abbey,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
3399,Act3399,52.5185184,-7.1967314,Jerpoint Glass Studio,,,"Shopping,Shopping Centres and Department Store,Craft,Art Gallery,Food Shops"
3400,Act3400,52.5098874,-7.1680051,Jerpoint Park,,,"Learning,Activity Operator"
3401,Act3401,53.3482143,-6.2656231,Jervis Shopping Centre,,,"Shopping,Shopping Centres and Department Store,Food Shops"
3402,Act3402,53.330505,-6.232093,Jewel in The Crown,,,"Food and Drink,Restaurant"
3403,Act3403,53.8011168974376,-9.52018318681644,Jewellery Making with Victoria Foutz,,,"Learning,Craft,Shopping,Activity Operator"
3404,Act3404,52.0598760691444,-9.50583676190183,Jimmy Brien's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
3405,Act3405,52.6390201,-6.2356488,Jimmyz Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
3406,Act3406,53.6311064,-8.1902872,JJ Harlow's,,,"Food and Drink,Restaurant,Pubs and Bar"
3407,Act3407,52.722655,-7.578598,JJ Kavanagh Coach Hire Service,,,"Covid Safety Charter,Transport,Coach,Road"
3408,Act3408,53.7986111,-9.5227778,JJ O'Malley's Bar and Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar"
3409,Act3409,53.3406154271942,-6.26558229695888,JJ Smyth's,,,"Food and Drink,Restaurant,Pubs and Bar"
3410,Act3410,52.0571518478223,-7.59762776736675,Joan Clancy Art Gallery,,,"Craft,Shopping,Art Gallery"
3411,Act3411,54.629854,-8.63938,Joe Haughey Travel,,,"Activity Operator,Tour"
3412,Act3412,52.565238,-8.609881,Joe Lawlor Coach & Minibus Service,,,"Transport,Coach,Road"
3413,Act3413,53.188002,-6.120996,Joe Moroney Coaches,,,"Transport,Coach,Road"
3414,Act3414,53.320814,-6.392954,Joels Restaurant Newlands Cross,,,"Food and Drink,Restaurant"
3415,Act3415,52.1393456,-10.2744645,John Benny's Pub,,,"Food and Drink,Restaurant,Pubs and Bar"
3416,Act3416,52.279421,-9.861178,John Deady,,,"Activity Operator,Fishing,Angling"
3417,Act3417,51.930062,-8.386656,John Dooley PGA,,,"Learning,Museums and Attraction,Golf,Activity Operator"
3418,Act3418,53.342639,-6.2632477,John Farrington Antiques,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3419,Act3419,53.7251871,-8.9906133,John Gray's Restaurant at the McWilliam Park Hotel,,,"Food and Drink,Restaurant"
3420,Act3420,52.9018726,-8.2401714,John Hanly and Co. Ltd. Factory Shop,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3421,Act3421,52.2690129,-9.705462,John Hurley Gallery,,,"Craft,Shopping,Art Gallery"
3422,Act3422,53.544741,-9.365197,John J. Burke's Bar & Restaurant,,,"Food and Drink,Restaurant"
3423,Act3423,54.632385,-8.592009,John Joes Pub,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
3424,Act3424,53.369637,-6.2719898,John Kavanagh The Gravediggers,,,"Food and Drink,Restaurant,Pubs and Bar"
3425,Act3425,53.270118,-9.058394,John Keoghs The Lock Keeper,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
3426,Act3426,53.2728356655138,-9.0584361759577,John King Minibus Hire,,,"Activity Operator,Tour"
3427,Act3427,55.136308,-8.167034,John McGinley Coaches,,,"Covid Safety Charter,Transport,Coach,Road"
3428,Act3428,54.7569087,-8.4186226,John Molloy Limited,,,"Shopping,Shopping Centres and Department Store,Craft,Activity Operator,Cafe,Food and Drink,Tour,Food Shops"
3429,Act3429,51.7694638011998,-10.102955640251,John O'Shea,,,
3430,Act3430,51.7694638011998,-10.102955640251,John O'Shea,,,"Coach,Road,Transport"
3431,Act3431,51.7694638011998,-10.102955640251,John O'Shea,,,"Activity Operator,Boat,Tour"
3432,Act3432,53.4822864,-6.7328073,John Shaws Pub,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
3433,Act3433,53.221711,-6.219301,Johnnie Fox's Pub and Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood"
3434,Act3434,53.3521841,-6.2608457,John's Tours of Ireland,,,"Covid Safety Charter,Activity Operator,Tour"
3435,Act3435,53.3395503,-6.273524,Johnston Antiques,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3436,Act3436,52.2921747,-6.5035972,Johnstown Castle Estate,,,"Walking,Museums and Attraction,Gardens,Garden,Castle,Historic Houses and Castle,Cafe,Food and Drink"
3437,Act3437,53.238098,-6.623039,Johnstown Garden Centre,,,"Gardening,Nature and Wildlife,Gardens,Garden,Cafe,Food and Drink"
3438,Act3438,53.2372575274468,-6.62175533862307,Johnstown Inn,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
3439,Act3439,53.3446500809959,-6.25918634320204,Jonathan Swift,,,Public Sculpture
3440,Act3440,53.3485508,-6.2584408,Jonny Macs Famous Ireland Tours,,,"Activity Operator,Tour"
3441,Act3441,53.3409786,-6.2568924,Jorgensen Gallery,,,"Craft,Shopping,Art Gallery,Food Shops"
3442,Act3442,51.7049166,-8.522875,Jo's Café,,,"Food and Drink,Restaurant,Cafe"
3443,Act3443,53.3540765,-6.26015719999998,Joyce and the Irish Literary Revival Tour,,,"Activity Operator,Tour"
3444,Act3444,53.5793462,-9.5719669,Joyce Country Sheepdogs,,,Visitor Farm
3445,Act3445,53.0319662421116,-6.25634757520369,Joyce's Ireland,,,"Walking,Activity Operator,Tour"
3446,Act3446,52.6991952,-8.8159638,JP Clarke’s Country Pub,,,"Food and Drink,Restaurant"
3447,Act3447,53.5246905,-7.3460219,Jp's Steakhouse,,,"Food and Drink,Restaurant"
3448,Act3448,53.3422407,-6.261794,JRothwell,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
3449,Act3449,54.1306062,-9.1265022,Judd Ruane - Sea Trout Specialist,,,"Fishing,Angling,Activity Operator,Venue,Sports Venues,Boat,Tour"
3450,Act3450,53.1786945,-6.800477,Judge Roy Beans,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
3451,Act3451,53.2713519,-9.0546661,Judy Greene Pottery,,,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
3452,Act3452,53.287293,-6.124837,Juggys Well,,,"Food and Drink,Restaurant,Cafe"
3453,Act3453,53.0089720224076,-6.30394235257563,JuJu’s Adventures,,,"Activity Operator,Tour,Day Tour"
3454,Act3454,53.669937,-6.283763,Julianstown Golf Course,,,"Golf,Golf Course"
3455,Act3455,53.4065399,-6.234427,Jump Zone,,,"Covid Safety Charter,Activity Operator,Adventure Park,Cafe,Food and Drink,Fast Food,Restaurant,Food Shops,Shopping"
3456,Act3456,53.272654,-6.214489,Jump Zone Sandyford,,,"Adventure Park,Activity Operator,Cafe,Food and Drink,Food Shops,Shopping"
3457,Act3457,51.6200531107105,-8.89378084005216,Jungle City,,,Public Sculpture
3458,Act3458,52.174685,-9.5886682,Just Cooking,,,"Covid Safety Charter,Cooking,Cookery,Learning,Food and Drink,Restaurant"
3459,Act3459,53.3297634306725,-6.26134754506984,Just Golf,,,"Golf,Activity Operator"
3460,Act3460,52.6504216,-7.2522043,Kafe Katz,,,"Food and Drink,Restaurant,Cafe"
3461,Act3461,53.340976,-6.263181,Kaffe Moka,,,"Food and Drink,Restaurant"
